station,date,time,usage_kwh,peak_kw
팔달시장,2026-09-06,00:30,67.0,267.8
팔달시장,2026-09-06,00:45,61.9,247.7
팔달시장,2026-09-06,01:00,58.3,233.3
팔달시장,2026-09-06,01:15,58.3,233.3
팔달시장,2026-09-06,01:30,59.8,239.0
팔달시장,2026-09-06,01:45,60.5,241.9
팔달시장,2026-09-06,02:00,59.8,239.0
팔달시장,2026-09-06,02:15,57.6,230.4
팔달시장,2026-09-06,02:30,56.2,224.6
팔달시장,2026-09-06,02:45,55.4,221.8
팔달시장,2026-09-06,03:00,56.2,224.6
팔달시장,2026-09-06,03:15,56.2,224.6
팔달시장,2026-09-06,03:30,54.0,216.0
팔달시장,2026-09-06,03:45,55.4,221.8
팔달시장,2026-09-06,04:00,54.7,218.9
팔달시장,2026-09-06,04:15,56.9,227.5
팔달시장,2026-09-06,04:30,56.9,227.5
팔달시장,2026-09-06,04:45,58.3,233.3
팔달시장,2026-09-06,05:00,59.0,236.2
팔달시장,2026-09-06,05:15,62.6,250.6
팔달시장,2026-09-06,05:30,68.4,273.6
팔달시장,2026-09-06,05:45,110.2,440.6
팔달시장,2026-09-06,06:00,144.7,578.9
팔달시장,2026-09-06,06:15,163.4,653.8
팔달시장,2026-09-06,06:30,179.3,717.1
팔달시장,2026-09-06,06:45,173.5,694.1
팔달시장,2026-09-06,07:00,181.4,725.8
팔달시장,2026-09-06,07:15,182.9,731.5
팔달시장,2026-09-06,07:30,207.4,829.4
팔달시장,2026-09-06,07:45,214.6,858.2
팔달시장,2026-09-06,08:00,199.4,797.8
팔달시장,2026-09-06,08:15,208.1,832.3
팔달시장,2026-09-06,08:30,202.3,809.3
팔달시장,2026-09-06,08:45,220.3,881.3
팔달시장,2026-09-06,09:00,223.2,892.8
팔달시장,2026-09-06,09:15,298.8,1195.2
팔달시장,2026-09-06,09:30,308.9,1235.5
팔달시장,2026-09-06,09:45,313.9,1255.7
팔달시장,2026-09-06,10:00,322.6,1290.2
팔달시장,2026-09-06,10:15,334.8,1339.2
팔달시장,2026-09-06,10:30,354.2,1417.0
팔달시장,2026-09-06,10:45,400.3,1601.3
팔달시장,2026-09-06,11:00,427.7,1710.7
팔달시장,2026-09-06,11:15,406.1,1624.3
팔달시장,2026-09-06,11:30,376.6,1506.2
팔달시장,2026-09-06,11:45,372.2,1489.0
팔달시장,2026-09-06,12:00,382.3,1529.3
팔달시장,2026-09-06,12:15,380.2,1520.6
팔달시장,2026-09-06,12:30,377.3,1509.1
팔달시장,2026-09-06,12:45,375.1,1500.5
팔달시장,2026-09-06,13:00,367.2,1468.8
팔달시장,2026-09-06,13:15,363.6,1454.4
팔달시장,2026-09-06,13:30,365.0,1460.2
팔달시장,2026-09-06,13:45,367.2,1468.8
팔달시장,2026-09-06,14:00,373.7,1494.7
팔달시장,2026-09-06,14:15,385.2,1540.8
팔달시장,2026-09-06,14:30,384.5,1537.9
팔달시장,2026-09-06,14:45,295.9,1183.7
팔달시장,2026-09-06,15:00,284.4,1137.6
팔달시장,2026-09-06,15:15,279.4,1117.4
팔달시장,2026-09-06,15:30,290.9,1163.5
팔달시장,2026-09-06,15:45,295.2,1180.8
팔달시장,2026-09-06,16:00,288.0,1152.0
팔달시장,2026-09-06,16:15,293.8,1175.0
팔달시장,2026-09-06,16:30,298.8,1195.2
팔달시장,2026-09-06,16:45,289.4,1157.8
팔달시장,2026-09-06,17:00,293.8,1175.0
팔달시장,2026-09-06,17:15,292.3,1169.3
팔달시장,2026-09-06,17:30,298.1,1192.3
팔달시장,2026-09-06,17:45,302.4,1209.6
팔달시장,2026-09-06,18:00,382.3,1529.3
팔달시장,2026-09-06,18:15,378.0,1512.0
팔달시장,2026-09-06,18:30,376.6,1506.2
팔달시장,2026-09-06,18:45,0.0,0.0
팔달시장,2026-09-06,19:00,0.0,0.0
팔달시장,2026-09-06,19:15,0.0,0.0
팔달시장,2026-09-06,19:30,0.0,0.0
팔달시장,2026-09-06,19:45,0.0,0.0
팔달시장,2026-09-06,20:00,0.0,0.0
팔달시장,2026-09-06,20:15,0.0,0.0
팔달시장,2026-09-06,20:30,0.0,0.0
팔달시장,2026-09-06,20:45,0.0,0.0
팔달시장,2026-09-06,21:00,0.0,0.0
팔달시장,2026-09-06,21:15,0.0,0.0
팔달시장,2026-09-06,21:30,0.0,0.0
팔달시장,2026-09-06,21:45,0.0,0.0
팔달시장,2026-09-06,22:00,0.0,0.0
팔달시장,2026-09-06,22:15,0.0,0.0
팔달시장,2026-09-06,22:30,0.0,0.0
팔달시장,2026-09-06,22:45,0.0,0.0
팔달시장,2026-09-06,23:00,0.0,0.0
팔달시장,2026-09-06,23:15,0.0,0.0
팔달시장,2026-09-06,23:30,0.0,0.0
팔달시장,2026-09-06,23:45,0.0,0.0
팔달시장,2026-09-06,24:00,0.0,0.0
남산,2026-09-04,00:15,152.6,610.6
남산,2026-09-04,00:30,118.8,475.2
남산,2026-09-04,00:45,113.8,455.0
남산,2026-09-04,01:00,100.1,400.3
남산,2026-09-04,01:15,98.6,394.6
남산,2026-09-04,01:30,91.4,365.8
남산,2026-09-04,01:45,97.2,388.8
남산,2026-09-04,02:00,95.0,380.2
남산,2026-09-04,02:15,100.8,403.2
남산,2026-09-04,02:30,100.8,403.2
남산,2026-09-04,02:45,95.0,380.2
남산,2026-09-04,03:00,95.8,383.0
남산,2026-09-04,03:15,97.2,388.8
남산,2026-09-04,03:30,96.5,385.9
남산,2026-09-04,03:45,94.3,377.3
남산,2026-09-04,04:00,97.2,388.8
남산,2026-09-04,04:15,97.2,388.8
남산,2026-09-04,04:30,91.4,365.8
남산,2026-09-04,04:45,96.5,385.9
남산,2026-09-04,05:00,99.4,397.4
남산,2026-09-04,05:15,131.0,524.2
남산,2026-09-04,05:30,141.1,564.5
남산,2026-09-04,05:45,179.3,717.1
남산,2026-09-04,06:00,223.9,895.7
남산,2026-09-04,06:15,244.8,979.2
남산,2026-09-04,06:30,267.8,1071.4
남산,2026-09-04,06:45,250.6,1002.2
남산,2026-09-04,07:00,282.2,1129.0
남산,2026-09-04,07:15,311.0,1244.2
남산,2026-09-04,07:30,360.0,1440.0
남산,2026-09-04,07:45,358.6,1434.2
남산,2026-09-04,08:00,376.6,1506.2
남산,2026-09-04,08:15,399.6,1598.4
남산,2026-09-04,08:30,395.3,1581.1
남산,2026-09-04,08:45,406.1,1624.3
남산,2026-09-04,09:00,375.1,1500.5
남산,2026-09-04,09:15,367.2,1468.8
남산,2026-09-04,09:30,372.2,1489.0
남산,2026-09-04,09:45,358.6,1434.2
남산,2026-09-04,10:00,338.4,1353.6
남산,2026-09-04,10:15,352.8,1411.2
남산,2026-09-04,10:30,354.2,1417.0
남산,2026-09-04,10:45,326.9,1307.5
남산,2026-09-04,11:00,337.0,1347.8
남산,2026-09-04,11:15,344.2,1376.6
남산,2026-09-04,11:30,349.2,1396.8
남산,2026-09-04,11:45,368.6,1474.6
남산,2026-09-04,12:00,378.0,1512.0
남산,2026-09-04,12:15,387.4,1549.4
남산,2026-09-04,12:30,387.4,1549.4
남산,2026-09-04,12:45,387.4,1549.4
남산,2026-09-04,13:00,383.8,1535.0
남산,2026-09-04,13:15,348.5,1393.9
남산,2026-09-04,13:30,360.0,1440.0
남산,2026-09-04,13:45,352.1,1408.3
남산,2026-09-04,14:00,362.2,1448.6
남산,2026-09-04,14:15,347.8,1391.0
남산,2026-09-04,14:30,373.0,1491.8
남산,2026-09-04,14:45,376.6,1506.2
남산,2026-09-04,15:00,370.1,1480.3
남산,2026-09-04,15:15,382.3,1529.3
남산,2026-09-04,15:30,373.0,1491.8
남산,2026-09-04,15:45,375.8,1503.4
남산,2026-09-04,16:00,370.8,1483.2
남산,2026-09-04,16:15,398.9,1595.5
남산,2026-09-04,16:30,393.8,1575.4
남산,2026-09-04,16:45,365.8,1463.0
남산,2026-09-04,17:00,352.1,1408.3
남산,2026-09-04,17:15,376.6,1506.2
남산,2026-09-04,17:30,396.7,1586.9
남산,2026-09-04,17:45,419.0,1676.2
남산,2026-09-04,18:00,410.4,1641.6
남산,2026-09-04,18:15,418.3,1673.3
남산,2026-09-04,18:30,426.2,1705.0
남산,2026-09-04,18:45,422.6,1690.6
남산,2026-09-04,19:00,388.8,1555.2
남산,2026-09-04,19:15,375.1,1500.5
남산,2026-09-04,19:30,352.1,1408.3
남산,2026-09-04,19:45,360.0,1440.0
남산,2026-09-04,20:00,380.2,1520.6
남산,2026-09-04,20:15,351.4,1405.4
남산,2026-09-04,20:30,360.7,1442.9
남산,2026-09-04,20:45,344.9,1379.5
남산,2026-09-04,21:00,331.2,1324.8
남산,2026-09-04,21:15,327.6,1310.4
남산,2026-09-04,21:30,339.1,1356.5
남산,2026-09-04,21:45,337.7,1350.7
남산,2026-09-04,22:00,334.8,1339.2
남산,2026-09-04,22:15,302.4,1209.6
남산,2026-09-04,22:30,294.5,1177.9
남산,2026-09-04,22:45,281.5,1126.1
남산,2026-09-04,23:00,266.4,1065.6
남산,2026-09-04,23:15,277.2,1108.8
남산,2026-09-04,23:30,270.7,1082.9
남산,2026-09-04,23:45,254.9,1019.5
남산,2026-09-04,24:00,199.4,797.8
남산,2026-09-05,00:15,151.9,607.7
남산,2026-09-05,00:30,113.0,452.2
남산,2026-09-05,00:45,115.9,463.7
남산,2026-09-05,01:00,102.2,409.0
남산,2026-09-05,01:15,103.7,414.7
남산,2026-09-05,01:30,95.0,380.2
남산,2026-09-05,01:45,96.5,385.9
남산,2026-09-05,02:00,92.2,368.6
남산,2026-09-05,02:15,92.9,371.5
남산,2026-09-05,02:30,98.6,394.6
남산,2026-09-05,02:45,92.2,368.6
남산,2026-09-05,03:00,97.2,388.8
남산,2026-09-05,03:15,94.3,377.3
남산,2026-09-05,03:30,96.5,385.9
남산,2026-09-05,03:45,92.2,368.6
남산,2026-09-05,04:00,96.5,385.9
남산,2026-09-05,04:15,100.1,400.3
남산,2026-09-05,04:30,94.3,377.3
남산,2026-09-05,04:45,92.2,368.6
남산,2026-09-05,05:00,97.2,388.8
남산,2026-09-05,05:15,125.3,501.1
남산,2026-09-05,05:30,138.2,553.0
남산,2026-09-05,05:45,218.2,872.6
남산,2026-09-05,06:00,268.6,1074.2
남산,2026-09-05,06:15,313.2,1252.8
남산,2026-09-05,06:30,326.2,1304.6
남산,2026-09-05,06:45,316.8,1267.2
남산,2026-09-05,07:00,330.5,1321.9
남산,2026-09-05,07:15,334.1,1336.3
남산,2026-09-05,07:30,355.0,1419.8
남산,2026-09-05,07:45,342.7,1370.9
남산,2026-09-05,08:00,364.3,1457.3
남산,2026-09-05,08:15,373.0,1491.8
남산,2026-09-05,08:30,370.8,1483.2
남산,2026-09-05,08:45,354.2,1417.0
남산,2026-09-05,09:00,313.2,1252.8
남산,2026-09-05,09:15,342.7,1370.9
남산,2026-09-05,09:30,405.4,1621.4
남산,2026-09-05,09:45,399.6,1598.4
남산,2026-09-05,10:00,393.8,1575.4
남산,2026-09-05,10:15,331.2,1324.8
남산,2026-09-05,10:30,318.2,1273.0
남산,2026-09-05,10:45,305.3,1221.1
남산,2026-09-05,11:00,324.0,1296.0
남산,2026-09-05,11:15,314.6,1258.6
남산,2026-09-05,11:30,331.2,1324.8
남산,2026-09-05,11:45,332.6,1330.6
남산,2026-09-05,12:00,334.8,1339.2
남산,2026-09-05,12:15,352.8,1411.2
남산,2026-09-05,12:30,347.0,1388.2
남산,2026-09-05,12:45,355.7,1422.7
남산,2026-09-05,13:00,345.6,1382.4
남산,2026-09-05,13:15,351.4,1405.4
남산,2026-09-05,13:30,352.1,1408.3
남산,2026-09-05,13:45,357.8,1431.4
남산,2026-09-05,14:00,361.4,1445.8
남산,2026-09-05,14:15,351.4,1405.4
남산,2026-09-05,14:30,361.4,1445.8
남산,2026-09-05,14:45,351.4,1405.4
남산,2026-09-05,15:00,378.7,1514.9
남산,2026-09-05,15:15,433.4,1733.8
남산,2026-09-05,15:30,452.2,1808.6
남산,2026-09-05,15:45,445.0,1779.8
남산,2026-09-05,16:00,436.3,1745.3
남산,2026-09-05,16:15,450.7,1802.9
남산,2026-09-05,16:30,434.9,1739.5
남산,2026-09-05,16:45,434.2,1736.6
남산,2026-09-05,17:00,425.5,1702.1
남산,2026-09-05,17:15,446.4,1785.6
남산,2026-09-05,17:30,434.9,1739.5
남산,2026-09-05,17:45,439.2,1756.8
남산,2026-09-05,18:00,439.9,1759.7
남산,2026-09-05,18:15,419.8,1679.0
남산,2026-09-05,18:30,421.9,1687.7
남산,2026-09-05,18:45,435.6,1742.4
남산,2026-09-05,19:00,429.8,1719.4
남산,2026-09-05,19:15,427.0,1707.8
남산,2026-09-05,19:30,411.8,1647.4
남산,2026-09-05,19:45,422.6,1690.6
남산,2026-09-05,20:00,411.1,1644.5
남산,2026-09-05,20:15,394.6,1578.2
남산,2026-09-05,20:30,404.6,1618.6
남산,2026-09-05,20:45,409.7,1638.7
남산,2026-09-05,21:00,394.6,1578.2
남산,2026-09-05,21:15,396.0,1584.0
남산,2026-09-05,21:30,398.2,1592.6
남산,2026-09-05,21:45,380.9,1523.5
남산,2026-09-05,22:00,375.1,1500.5
남산,2026-09-05,22:15,385.9,1543.7
남산,2026-09-05,22:30,365.0,1460.2
남산,2026-09-05,22:45,369.4,1477.4
남산,2026-09-05,23:00,350.6,1402.6
남산,2026-09-05,23:15,334.1,1336.3
남산,2026-09-05,23:30,324.7,1298.9
남산,2026-09-05,23:45,306.7,1226.9
남산,2026-09-05,24:00,244.1,976.3
남산,2026-09-06,00:15,150.5,601.9
남산,2026-09-06,00:30,108.7,434.9
남산,2026-09-06,00:45,108.0,432.0
남산,2026-09-06,01:00,97.2,388.8
남산,2026-09-06,01:15,94.3,377.3
남산,2026-09-06,01:30,94.3,377.3
남산,2026-09-06,01:45,90.0,360.0
남산,2026-09-06,02:00,92.2,368.6
남산,2026-09-06,02:15,90.7,362.9
남산,2026-09-06,02:30,91.4,365.8
남산,2026-09-06,02:45,92.9,371.5
남산,2026-09-06,03:00,92.2,368.6
남산,2026-09-06,03:15,90.7,362.9
남산,2026-09-06,03:30,87.1,348.5
남산,2026-09-06,03:45,88.6,354.2
남산,2026-09-06,04:00,91.4,365.8
남산,2026-09-06,04:15,91.4,365.8
남산,2026-09-06,04:30,96.5,385.9
남산,2026-09-06,04:45,92.2,368.6
남산,2026-09-06,05:00,100.8,403.2
남산,2026-09-06,05:15,130.3,521.3
남산,2026-09-06,05:30,151.9,607.7
남산,2026-09-06,05:45,209.5,838.1
남산,2026-09-06,06:00,274.3,1097.3
남산,2026-09-06,06:15,301.7,1206.7
남산,2026-09-06,06:30,312.5,1249.9
남산,2026-09-06,06:45,307.4,1229.8
남산,2026-09-06,07:00,307.4,1229.8
남산,2026-09-06,07:15,320.4,1281.6
남산,2026-09-06,07:30,342.7,1370.9
남산,2026-09-06,07:45,352.1,1408.3
남산,2026-09-06,08:00,365.0,1460.2
남산,2026-09-06,08:15,371.5,1486.1
남산,2026-09-06,08:30,369.4,1477.4
남산,2026-09-06,08:45,391.0,1563.8
남산,2026-09-06,09:00,383.8,1535.0
남산,2026-09-06,09:15,383.8,1535.0
남산,2026-09-06,09:30,373.7,1494.7
남산,2026-09-06,09:45,391.0,1563.8
남산,2026-09-06,10:00,383.8,1535.0
남산,2026-09-06,10:15,351.4,1405.4
남산,2026-09-06,10:30,352.8,1411.2
남산,2026-09-06,10:45,330.5,1321.9
남산,2026-09-06,11:00,312.5,1249.9
남산,2026-09-06,11:15,329.0,1316.2
남산,2026-09-06,11:30,325.4,1301.8
남산,2026-09-06,11:45,319.7,1278.7
남산,2026-09-06,12:00,328.3,1313.3
남산,2026-09-06,12:15,317.5,1270.1
남산,2026-09-06,12:30,329.8,1319.0
남산,2026-09-06,12:45,295.2,1180.8
남산,2026-09-06,13:00,280.8,1123.2
남산,2026-09-06,13:15,291.6,1166.4
남산,2026-09-06,13:30,285.8,1143.4
남산,2026-09-06,13:45,288.7,1154.9
남산,2026-09-06,14:00,283.0,1131.8
남산,2026-09-06,14:15,286.6,1146.2
남산,2026-09-06,14:30,265.7,1062.7
남산,2026-09-06,14:45,296.6,1186.6
남산,2026-09-06,15:00,295.9,1183.7
남산,2026-09-06,15:15,310.3,1241.3
남산,2026-09-06,15:30,314.6,1258.6
남산,2026-09-06,15:45,298.1,1192.3
남산,2026-09-06,16:00,306.7,1226.9
남산,2026-09-06,16:15,305.3,1221.1
남산,2026-09-06,16:30,323.3,1293.1
남산,2026-09-06,16:45,336.2,1345.0
남산,2026-09-06,17:00,347.0,1388.2
남산,2026-09-06,17:15,357.8,1431.4
남산,2026-09-06,17:30,349.2,1396.8
남산,2026-09-06,17:45,357.1,1428.5
남산,2026-09-06,18:00,319.7,1278.7
남산,2026-09-06,18:15,323.3,1293.1
남산,2026-09-06,18:30,0.0,0.0
남산,2026-09-06,18:45,0.0,0.0
남산,2026-09-06,19:00,0.0,0.0
남산,2026-09-06,19:15,0.0,0.0
남산,2026-09-06,19:30,0.0,0.0
남산,2026-09-06,19:45,0.0,0.0
남산,2026-09-06,20:00,0.0,0.0
남산,2026-09-06,20:15,0.0,0.0
남산,2026-09-06,20:30,0.0,0.0
남산,2026-09-06,20:45,0.0,0.0
남산,2026-09-06,21:00,0.0,0.0
남산,2026-09-06,21:15,0.0,0.0
남산,2026-09-06,21:30,0.0,0.0
남산,2026-09-06,21:45,0.0,0.0
남산,2026-09-06,22:00,0.0,0.0
남산,2026-09-06,22:15,0.0,0.0
남산,2026-09-06,22:30,0.0,0.0
남산,2026-09-06,22:45,0.0,0.0
남산,2026-09-06,23:00,0.0,0.0
남산,2026-09-06,23:15,0.0,0.0
남산,2026-09-06,23:30,0.0,0.0
남산,2026-09-06,23:45,0.0,0.0
남산,2026-09-06,24:00,0.0,0.0
범물기지,2026-09-04,00:15,75.6,302.4
범물기지,2026-09-04,00:30,55.4,221.8
범물기지,2026-09-04,00:45,49.0,195.8
범물기지,2026-09-04,01:00,43.2,172.8
범물기지,2026-09-04,01:15,43.9,175.7
범물기지,2026-09-04,01:30,46.8,187.2
범물기지,2026-09-04,01:45,44.6,178.6
범물기지,2026-09-04,02:00,48.2,193.0
범물기지,2026-09-04,02:15,46.1,184.3
범물기지,2026-09-04,02:30,52.6,210.2
범물기지,2026-09-04,02:45,46.8,187.2
범물기지,2026-09-04,03:00,50.4,201.6
범물기지,2026-09-04,03:15,47.5,190.1
범물기지,2026-09-04,03:30,51.8,207.4
범물기지,2026-09-04,03:45,46.8,187.2
범물기지,2026-09-04,04:00,48.2,193.0
범물기지,2026-09-04,04:15,48.2,193.0
범물기지,2026-09-04,04:30,51.1,204.5
범물기지,2026-09-04,04:45,54.7,218.9
범물기지,2026-09-04,05:00,62.6,250.6
범물기지,2026-09-04,05:15,74.9,299.5
범물기지,2026-09-04,05:30,100.8,403.2
범물기지,2026-09-04,05:45,169.9,679.7
범물기지,2026-09-04,06:00,167.0,668.2
범물기지,2026-09-04,06:15,192.2,769.0
범물기지,2026-09-04,06:30,200.9,803.5
범물기지,2026-09-04,06:45,199.4,797.8
범물기지,2026-09-04,07:00,217.4,869.8
범물기지,2026-09-04,07:15,219.6,878.4
범물기지,2026-09-04,07:30,258.5,1033.9
범물기지,2026-09-04,07:45,272.9,1091.5
범물기지,2026-09-04,08:00,288.0,1152.0
범물기지,2026-09-04,08:15,271.4,1085.8
범물기지,2026-09-04,08:30,293.8,1175.0
범물기지,2026-09-04,08:45,311.0,1244.2
범물기지,2026-09-04,09:00,249.8,999.4
범물기지,2026-09-04,09:15,234.7,938.9
범물기지,2026-09-04,09:30,238.3,953.3
범물기지,2026-09-04,09:45,234.7,938.9
범물기지,2026-09-04,10:00,210.2,841.0
범물기지,2026-09-04,10:15,227.5,910.1
범물기지,2026-09-04,10:30,223.2,892.8
범물기지,2026-09-04,10:45,233.3,933.1
범물기지,2026-09-04,11:00,221.8,887.0
범물기지,2026-09-04,11:15,241.9,967.7
범물기지,2026-09-04,11:30,243.4,973.4
범물기지,2026-09-04,11:45,241.9,967.7
범물기지,2026-09-04,12:00,249.8,999.4
범물기지,2026-09-04,12:15,248.4,993.6
범물기지,2026-09-04,12:30,258.5,1033.9
범물기지,2026-09-04,12:45,241.9,967.7
범물기지,2026-09-04,13:00,241.2,964.8
범물기지,2026-09-04,13:15,226.8,907.2
범물기지,2026-09-04,13:30,223.2,892.8
범물기지,2026-09-04,13:45,230.4,921.6
범물기지,2026-09-04,14:00,236.9,947.5
범물기지,2026-09-04,14:15,235.4,941.8
범물기지,2026-09-04,14:30,234.7,938.9
범물기지,2026-09-04,14:45,245.5,982.1
범물기지,2026-09-04,15:00,241.9,967.7
범물기지,2026-09-04,15:15,248.4,993.6
범물기지,2026-09-04,15:30,251.3,1005.1
범물기지,2026-09-04,15:45,247.7,990.7
범물기지,2026-09-04,16:00,252.7,1010.9
범물기지,2026-09-04,16:15,259.9,1039.7
범물기지,2026-09-04,16:30,262.1,1048.3
범물기지,2026-09-04,16:45,239.0,956.2
범물기지,2026-09-04,17:00,230.4,921.6
범물기지,2026-09-04,17:15,244.1,976.3
범물기지,2026-09-04,17:30,267.1,1068.5
범물기지,2026-09-04,17:45,293.0,1172.2
범물기지,2026-09-04,18:00,287.3,1149.1
범물기지,2026-09-04,18:15,296.6,1186.6
범물기지,2026-09-04,18:30,290.9,1163.5
범물기지,2026-09-04,18:45,295.9,1183.7
범물기지,2026-09-04,19:00,262.8,1051.2
범물기지,2026-09-04,19:15,250.6,1002.2
범물기지,2026-09-04,19:30,244.1,976.3
범물기지,2026-09-04,19:45,227.5,910.1
범물기지,2026-09-04,20:00,254.2,1016.6
범물기지,2026-09-04,20:15,248.4,993.6
범물기지,2026-09-04,20:30,239.8,959.0
범물기지,2026-09-04,20:45,241.2,964.8
범물기지,2026-09-04,21:00,218.2,872.6
범물기지,2026-09-04,21:15,216.0,864.0
범물기지,2026-09-04,21:30,215.3,861.1
범물기지,2026-09-04,21:45,225.4,901.4
범물기지,2026-09-04,22:00,213.1,852.5
범물기지,2026-09-04,22:15,200.2,800.6
범물기지,2026-09-04,22:30,181.4,725.8
범물기지,2026-09-04,22:45,185.0,740.2
범물기지,2026-09-04,23:00,172.8,691.2
범물기지,2026-09-04,23:15,183.6,734.4
범물기지,2026-09-04,23:30,179.3,717.1
범물기지,2026-09-04,23:45,157.0,627.8
범물기지,2026-09-04,24:00,144.7,578.9
범물기지,2026-09-05,00:15,69.1,276.5
범물기지,2026-09-05,00:30,48.2,193.0
범물기지,2026-09-05,00:45,46.1,184.3
범물기지,2026-09-05,01:00,41.8,167.0
범물기지,2026-09-05,01:15,41.8,167.0
범물기지,2026-09-05,01:30,40.3,161.3
범물기지,2026-09-05,01:45,43.2,172.8
범물기지,2026-09-05,02:00,41.0,164.2
범물기지,2026-09-05,02:15,46.8,187.2
범물기지,2026-09-05,02:30,44.6,178.6
범물기지,2026-09-05,02:45,45.4,181.4
범물기지,2026-09-05,03:00,47.5,190.1
범물기지,2026-09-05,03:15,47.5,190.1
범물기지,2026-09-05,03:30,49.0,195.8
범물기지,2026-09-05,03:45,46.8,187.2
범물기지,2026-09-05,04:00,46.8,187.2
범물기지,2026-09-05,04:15,47.5,190.1
범물기지,2026-09-05,04:30,44.6,178.6
범물기지,2026-09-05,04:45,46.8,187.2
범물기지,2026-09-05,05:00,56.9,227.5
범물기지,2026-09-05,05:15,67.7,270.7
범물기지,2026-09-05,05:30,82.8,331.2
범물기지,2026-09-05,05:45,123.1,492.5
범물기지,2026-09-05,06:00,115.9,463.7
범물기지,2026-09-05,06:15,143.3,573.1
범물기지,2026-09-05,06:30,149.8,599.0
범물기지,2026-09-05,06:45,141.8,567.4
범물기지,2026-09-05,07:00,148.3,593.3
범물기지,2026-09-05,07:15,151.9,607.7
범물기지,2026-09-05,07:30,164.2,656.6
범물기지,2026-09-05,07:45,173.5,694.1
범물기지,2026-09-05,08:00,187.2,748.8
범물기지,2026-09-05,08:15,190.8,763.2
범물기지,2026-09-05,08:30,183.6,734.4
범물기지,2026-09-05,08:45,191.5,766.1
범물기지,2026-09-05,09:00,240.5,961.9
범물기지,2026-09-05,09:15,239.8,959.0
범물기지,2026-09-05,09:30,188.6,754.6
범물기지,2026-09-05,09:45,172.1,688.3
범물기지,2026-09-05,10:00,186.5,745.9
범물기지,2026-09-05,10:15,226.1,904.3
범물기지,2026-09-05,10:30,220.3,881.3
범물기지,2026-09-05,10:45,225.4,901.4
범물기지,2026-09-05,11:00,233.3,933.1
범물기지,2026-09-05,11:15,243.4,973.4
범물기지,2026-09-05,11:30,217.4,869.8
범물기지,2026-09-05,11:45,235.4,941.8
범물기지,2026-09-05,12:00,227.5,910.1
범물기지,2026-09-05,12:15,237.6,950.4
범물기지,2026-09-05,12:30,245.5,982.1
범물기지,2026-09-05,12:45,240.5,961.9
범물기지,2026-09-05,13:00,243.4,973.4
범물기지,2026-09-05,13:15,239.0,956.2
범물기지,2026-09-05,13:30,230.4,921.6
범물기지,2026-09-05,13:45,243.4,973.4
범물기지,2026-09-05,14:00,248.4,993.6
범물기지,2026-09-05,14:15,243.4,973.4
범물기지,2026-09-05,14:30,244.8,979.2
범물기지,2026-09-05,14:45,249.8,999.4
범물기지,2026-09-05,15:00,248.4,993.6
범물기지,2026-09-05,15:15,202.3,809.3
범물기지,2026-09-05,15:30,200.9,803.5
범물기지,2026-09-05,15:45,213.8,855.4
범물기지,2026-09-05,16:00,193.7,774.7
범물기지,2026-09-05,16:15,211.0,843.8
범물기지,2026-09-05,16:30,207.4,829.4
범물기지,2026-09-05,16:45,203.0,812.2
범물기지,2026-09-05,17:00,203.0,812.2
범물기지,2026-09-05,17:15,201.6,806.4
범물기지,2026-09-05,17:30,205.2,820.8
범물기지,2026-09-05,17:45,199.4,797.8
범물기지,2026-09-05,18:00,200.9,803.5
범물기지,2026-09-05,18:15,185.8,743.0
범물기지,2026-09-05,18:30,162.7,650.9
범물기지,2026-09-05,18:45,182.2,728.6
범물기지,2026-09-05,19:00,169.2,676.8
범물기지,2026-09-05,19:15,181.4,725.8
범물기지,2026-09-05,19:30,177.1,708.5
범물기지,2026-09-05,19:45,177.8,711.4
범물기지,2026-09-05,20:00,176.4,705.6
범물기지,2026-09-05,20:15,169.9,679.7
범물기지,2026-09-05,20:30,175.7,702.7
범물기지,2026-09-05,20:45,164.9,659.5
범물기지,2026-09-05,21:00,167.8,671.0
범물기지,2026-09-05,21:15,154.1,616.3
범물기지,2026-09-05,21:30,161.3,645.1
범물기지,2026-09-05,21:45,154.1,616.3
범물기지,2026-09-05,22:00,153.4,613.4
범물기지,2026-09-05,22:15,157.0,627.8
범물기지,2026-09-05,22:30,143.3,573.1
범물기지,2026-09-05,22:45,151.9,607.7
범물기지,2026-09-05,23:00,139.7,558.7
범물기지,2026-09-05,23:15,131.8,527.0
범물기지,2026-09-05,23:30,131.8,527.0
범물기지,2026-09-05,23:45,118.8,475.2
범물기지,2026-09-05,24:00,112.3,449.3
범물기지,2026-09-06,00:15,68.4,273.6
범물기지,2026-09-06,00:30,54.0,216.0
